domain,mass_nmae_pct,mu_nmae_pct,fric_r2,net_f_r2,net_f_nmae_pct,fric_f_nmae_pct
m_seen_mu_seen,1.4,3.44,0.9966,0.966,0.42,0.69
m_over,15.25,19.12,0.8012,0.069,1.45,4.38
m_under,4.3,22.77,0.5251,-1.6024,0.46,1.15
mu_over,3.11,14.07,0.9951,0.9707,0.62,1.21
mu_under,1.0,7.63,0.9706,0.9167,0.37,1.24
m_over_mu_over,17.03,8.64,-1.4544,-80.4265,2.49,13.6
m_under_mu_under,4.07,8.64,-6.3488,-3.4091,0.38,1.88
m_over_mu_under,14.26,28.64,0.7971,0.3851,1.22,2.69
m_under_mu_over,4.47,50.64,0.6683,-0.5399,0.83,1.06
